Generic Part Number	Device Description	Marketing Status	Literature Number	Literature Description
TPS62067	3MHz, 2A Step-Down Converter in 2x2 SON Package	ACTIVE	SLVM508	TPS62067 TINA-TI Transient Spice Model
TPS62067-Q1	3MHz, 2A Automotive Step-Down Converter in 2x2 SON Package	ACTIVE	SLVM508	TPS62067 TINA-TI Transient Spice Model
TPS62097	2-A Step Down Converter with Selectable Switching Frequency in HotRod package	ACTIVE	SLVMBC8	TPS62097 TINA-TI Transient Spice Model
TPS62110	Adjustable, 1.5-A, 17-V Vin Step-Down Converter in QFN-16	ACTIVE	SLVM354	TPS62110 TINA-TI Spice Model
TPS62110-EP	Enhanced Product 17 V, 1.5 A Synchronous Step-Down Converter	ACTIVE	SLVM354	TPS62110 TINA-TI Spice Model
TPS62110-HT	High Temperature 17-V, 1.5-A, Synchronous Step-Down Converter	ACTIVE	SLVM354	TPS62110 TINA-TI Spice Model
TPS62110-Q1	Automotive 3V to 17V, 1.5A Buck Converter in QFN-16 package	ACTIVE	SLVM354	TPS62110 TINA-TI Spice Model
TPS62111	3.3-V, 1.5-A, 17-V Vin Step-Down Converter in QFN-16	ACTIVE	SLVM700	TPS62111 TINA-TI Transient Spice Model
TPS62120	15V, 75mA, 96% efficiency Step-Down Converter with DCS-Control	ACTIVE	SLVM147	TPS62120 TINA-TI Transient Spice Model
TPS62122	15V, 75mA, 96% efficiency Step-Down Converter	ACTIVE	SLVM315	TPS62122 TINA-TI Transient Spice Model
TPS62125	3V-17V, 300mA Buck Converter With Adjustable Enable Threshold And Hysteresis	ACTIVE	SLVM684	TPS62125 TINA-TI Transient Spice Model
TPS62130	3-17V 3A Step-Down Converter with DCS-Control in 3x3 QFN Package	ACTIVE	SLVM568	TPS62130 TINA-TI Transient Spice Model
TPS62130	3-17V 3A Step-Down Converter with DCS-Control in 3x3 QFN Package	ACTIVE	SLVMAC4	TPS62130 TINA-TI Average Spice Model
TPS62131	3-17V 3A Step-Down Converter in 3x3 QFN Package	ACTIVE	SLVM705A	TPS62131 TINA-TI Transient Spice Model (Rev. A)
TPS62132	3-17V 3A Step-Down Converter in 3x3 QFN Package	ACTIVE	SLVMA33	TPS62132 TINA-TI Transient Spice Model
TPS62133	3-17V 3A Step-Down Converter in 3x3 QFN Package	ACTIVE	SLVMA35	TPS62133 TINA-TI Transient Spice Model
TPS62140	3–17V 2A Step-Down Converter with DCS-Control in 3x3 QFN package	ACTIVE	SLVM570	TPS62140 TINA-TI Transient Spice Model
TPS62141	3–17V 2A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVM751A	TPS62141 TINA-TI Transient Spice Model (Rev. A)
TPS62142	3–17V 2A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVM579A	TPS62142 TINA-TI Transient Spice Model (Rev. A)
TPS62143	3–17V 2A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVMA40	TPS62143 TINA-TI Transient Spice Model
TPS62150	3–17V 1A Step-Down Converter with DCS-Control in 3x3 QFN package	ACTIVE	SLVM571	TPS62150 TINA-TI Transient Spice Model
TPS62151	3–17V 1A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVMA27	TPS62151 TINA-TI Transient Spice Model
TPS62152	3–17V 1A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVMA37	TPS62152 TINA-TI Transient Spice Model
TPS62152-Q1	Automotive 3V to 17V, 1A Buck Converter in 3x3 QFN package	NRND	SLVMA37	TPS62152 TINA-TI Transient Spice Model
TPS62153	3–17V 1A Step-Down Converter in 3x3 QFN package	ACTIVE	SLVMA38	TPS62153 TINA-TI Transient Spice Model
TPS62160	3V-17V 1A Step-Down Converters with DCS-Control&trade;	ACTIVE	SLVM502A	TPS62160 TINA-TI Transient Spice Model (Rev. A)
TPS62160-Q1	3V-17V 1A Automotive Step-Down Converters in 2x2SON	ACTIVE	SLVM502A	TPS62160 TINA-TI Transient Spice Model (Rev. A)
TPS62161	3V-17V 1A Step-Down Converters with DCS-Control&trade;	ACTIVE	SLVMA46	TPS62161 TINA-TI Transient Spice Model
TPS62162	3V-17V 1A Step-Down Converters with DCS-Control&trade;	ACTIVE	SLVMA48	TPS62162 TINA-TI Transient Spice Model
TPS62163	3V-17V 1A Step-Down Converters with DCS-Control™	ACTIVE	SLVMA50	TPS62163 TINA-TI Transient Spice Model
TPS62170	3–17V 0.5A Step-Down Converter with DCS-Control in 2x2 QFN package	ACTIVE	SLVM503A	TPS62170 TINA-TI Transient Spice Model (Rev. A)
TPS62170-Q1	3-17V 0.5A Automotive Step-Down Converter in 2x2 QFN package	ACTIVE	SLVM503A	TPS62170 TINA-TI Transient Spice Model (Rev. A)
TPS62171	3–17V 0.5A Step-Down Converter in 2x2 QFN package	ACTIVE	SLVMA52	TPS62171 TINA-TI Transient Spice Model
TPS62172	3–17V 0.5A Step-Down Converter in 2x2 QFN package	ACTIVE	SLVMA55	TPS62172 TINA-TI Transient Spice Model
TPS62172-Q1	3-17V 0.5A Automotive Step-Down Converter in 2x2 QFN	ACTIVE	SLVMA55	TPS62172 TINA-TI Transient Spice Model
TPS62173	3–17V 0.5A Step-Down Converter in 2x2 QFN package	ACTIVE	SLVMA56	TPS62173 TINA-TI Transient Spice Model
TPS62175	28V, 0.5A Step-Down Converter with SNOOZE Mode	ACTIVE	SLVM671B	TPS62175 Non-Inverting and Inverting TINA-TI Transient Spice Model (Rev. B)
TPS62200	Adjustable, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM454	TPS62200 TINA-TI Transient Spice Model
TPS62201	1.5-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM470	TPS62201 TINA-TI Transient Spice Model
TPS62202	1.8-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM484	TPS62202 TINA-TI Transient Spice Model
TPS62203	3.3-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM480	TPS62203 TINA-TI Transient Spice Model
TPS62204	1.6-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM483	TPS62204 TINA-TI Transient Spice Model
TPS62205	2.5-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM623	TPS62205 TINA-TI Transient Spice Model
TPS62207	1.2-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM620	TPS62207 TINA-TI Transient Spice Model
TPS62208	1.875-V Output, 300-mA, 95% Efficient Step-Down Converter in SOT-23	ACTIVE	SLVM622	TPS62208 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLIM240	TPS62231 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM110	TPS622310 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM197	TPS62234 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM199	TPS62233 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM203	TPS62232 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM205	TPS622314 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM207	TPS622313 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM209	TPS622312 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM211	TPS62230 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM213	TPS62239 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM215	TPS62238 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM217	TPS62237 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM219	TPS62236 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM221	TPS622311 TINA-TI Transient Spice Model
TPS62230	2 MHz Ultra Small Step Down Converter with DCS-Control in 1x1.5 SON Package	ACTIVE	SLVM457	TPS622318 TINA-TI Transient Spice Model
TPS62231-Q1	Automotive 2V to 6V, 500mA Buck Converter with 1.8V Fixed Output Voltage in 1x1.5mm SON Package	ACTIVE	SLIM240	TPS62231 TINA-TI Transient Spice Model
TPS622314-Q1	Automotive 2V to 6V, 500mA Buck Converter with 1.5V Fixed Output Voltage in 1x1.5mm SON Package	ACTIVE	SLVM205	TPS622314 TINA-TI Transient Spice Model
TPS62240	2.25MHz 300mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM253	TPS62240 TINA-TI Transient Spice Model
TPS62242	1.2V / 300mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM255	TPS62242 TINA-TI Transient Spice Model 
TPS62242-Q1	Automotive 2V to 6V, 2.25MHz Fixed Frequency, 300mA Buck Converter with 1.2V Fixed Output Voltage	ACTIVE	SLVM255	TPS62242 TINA-TI Transient Spice Model 
TPS62243	1.8V / 300mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM317	TPS62243 TINA-TI Transient Spice Model
TPS62250	2.25MHz, 1A Peak Current Limited Step-Down Converter	ACTIVE	SLIM328	TPS62250 TINA-TI Transient Model
TPS62260	2.25MHz 600mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM261	TPS62260 TINA-TI  Transient Spice Model
TPS62261	2.25MHz 600mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM114	TPS62261 TINA-TI Transient Spice Model
TPS62261-Q1	Automotive 2V to 6V, 2.25MHz Fixed Frequency 600mA Buck Converter with 1.8V Fixed Output Voltage	ACTIVE	SLVM114	TPS62261 TINA-TI Transient Spice Model
TPS62262	2.25MHz 600mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM257	TPS62262 TINA-TI Transient Spice Model
TPS62263	2.25MHz 600mA Step-Down Converter in 2x2mm SON/TSOT23 Package	ACTIVE	SLVM250	TPS62263 TINA-TI Transient Spice Model
TPS62290	2.25MHz 1A Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVM259	TPS62290 TINA-TI Transient Spice Model
TPS62290	2.25MHz 1A Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVMAH6	TPS62290 TINA-TI Average Model
TPS62291	2.25MHz 1A Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVM248	TPS62291 TINA-TI Transient Spice Model
TPS62293	2.25MHz 1A Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVM246	TPS62293 TINA-TI Transient Spice Model
TPS62366A	4A Processor Supply with I2C Compatible Interface and Remote Sense	ACTIVE	SLUM438	TPS62366A TINA-TI Transient Model
TPS62400	Dual, Adjustable, 400mA and 600mA, 2.25MHz Step-Down Converter with 1-Wire Interface in QFN	ACTIVE	SLVMB32	TPS62400 Easy Scale TINA-TI Transient Spice Model
TPS62400	Dual, Adjustable, 400mA and 600mA, 2.25MHz Step-Down Converter with 1-Wire Interface in QFN	ACTIVE	SLVMB33	TPS62400 TINA-TI Transient Spice Model
TPS62410	2.25MHZ 2x800mA Dual Step-Down Converter with 1-Wire Interface in QFN	ACTIVE	SLVM709	TPS62410 TINA-TI Transient Spice Model
TPS62410-Q1	Automotive 2.5V to 6V, 2.25MHz Fixed Frequency Dual (800mA/800mA) Buck Converter	ACTIVE	SLVM709	TPS62410 TINA-TI Transient Spice Model
TPS62560	2.25MHz 600mA Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVM244	TPS62560 TINA-TI Transient Spice Model
TPS62561	2.25MHz 600mA Step-Down Converter in TSOT23 Package	ACTIVE	SLVM242	TPS62561 TINA-TI Transient Spice Model
TPS62562	2.25MHz 600mA Step-Down Converter in 2x2mm SON Package	ACTIVE	SLVM240	TPS62562 TINA-TI Transient Spice Model
TPS62590	2.25MHz, 1A Step-Down Converter in 2 x 2 SON Package	ACTIVE	SLVM238	TPS62590 TINA-TI Transient Spice Model
TPS62590-Q1	Automotive 2.5V to 6V, 2.25MHz Fixed Frequency 1A Buck Converter in 2x2mm SON Package	ACTIVE	SLVM238	TPS62590 TINA-TI Transient Spice Model
TPS62650	800-mA, 6-MHz Synchronous Step-Down Converter in Chip Scale Packaging	ACTIVE	SLIM330	TPS62650 TINA-TI Transient Model
TPS62650-Q1	Automotive 2.3V to 5.5V, 6MHz Fixed Frequency 800mA Buck Converter	ACTIVE	SLIM330	TPS62650 TINA-TI Transient Model
TPS62730	Step Down Converter with Bypass Mode for Ultra Low Power Wireless Applications	ACTIVE	SLVM281	TPS62730 TINA-TI Transient Spice Model
TPS62807	1.8V-5.5V input, 600-mA, ultra-low IQ step-down converter	ACTIVE	SLVMDA3	TPS62807 TINA-TI Startup Transient Model
TPS62807	1.8V-5.5V input, 600-mA, ultra-low IQ step-down converter	ACTIVE	SLVMDA4	TPS62807 TINA-TI Steady State Transient Model
TPS62808	1.8V-5.5V input, 600-mA, ultra-low IQ step-down converter	ACTIVE	SLVMDA1	TPS62808 TINA-TI Startup Transient Model
TPS62808	1.8V-5.5V input, 600-mA, ultra-low IQ step-down converter	ACTIVE	SLVMDA2	TPS62808 TINA-TI Steady State Transient Model
TPS63000	High efficiency Buck-Boost Converter with 1.8A Current Switches in 3x3 QFN	ACTIVE	SLIM139	TPS63000 TINA-TI Transient Spice Model
TPS63001	96% Buck-Boost Converter with 1.7A Current Switches, 3.3V fixed Output voltage in 3x3 QFN	ACTIVE	SLIM260	TPS63001 TINA-TI Transient Spice Model
TPS63002	96% Buck-Boost Converter with 1.7A Current Switches, 5V fixed Output voltage in 3x3 QFN	ACTIVE	SLIM221	TPS63002 TINA-TI Transient Spice Model
TPS63010	High Efficient Single Inductor Buck-Boost Converter with 2-A Switches	ACTIVE	SLVM120	TPS63010 TINA-TI Average Spice Model
TPS63010	High Efficient Single Inductor Buck-Boost Converter with 2-A Switches	ACTIVE	SLVM122	TPS63010 TINA-TI Transient Spice Model
TPS63011	High Efficient Single Inductor Buck-Boost Converter with 2-A Switches	ACTIVE	SLIM266	TPS63011 TINA-TI Transient Spice Model
TPS63012	High Efficient Single Inductor Buck-Boost Converter with 2-A Switches	ACTIVE	SLIM258	TPS63012 TINA-TI Transient Spice Model
TPS63020	High Efficiency Single Inductor Buck-Boost Converter with 4A Switch	ACTIVE	SLIM155	TPS63020 TINA-TI Transient Spice Model
TPS63020-Q1	High Efficiency Automotive Single Inductor Buck-Boost Converter with 4A Switch	ACTIVE	SLIM155	TPS63020 TINA-TI Transient Spice Model
TPS63021	High Efficiency Single Inductor Buck-Boost Converter with 4A Switch	ACTIVE	SLIM273	TPS63021 TINA-TI Transient Spice Model
TPS630250	Industry’s Smallest 4A Switch Single-Inductor Buck-Boost Converter	ACTIVE	SNVM687	TPS630250 TINA Transient Model
TPS63036	High Efficient Single Inductor Buck-Boost Converter with 1-A Switches	ACTIVE	SLVMBF9	TPS63036 TINA-TI Transient Spice Model
TPS63051	Tiny Single Inductor Buck Boost Converter	ACTIVE	SLVM998	TPS63051 TINA-TI Transient Spice Model
TPS63060	2.5V to 12V input voltage, 93% Efficient, 2.25A Switch Current Limit, Buck-Boost Converter	ACTIVE	SLVM556	TPS63060 TINA-TI Transient Spice Model
TPS63061	2.5V to 12V input voltage, 93% Efficient, 2.25A Switch Current Limit, Buck-Boost Converter	ACTIVE	SLVM581	TPS63061 TINA-TI Transient Spice Model
TPS65193	5-Channel Level Shifter for LCD Displays (Dual Channel Scan Driver)	ACTIVE	SLIM275	TPS65193 TINA-TI Transient Spice Model
TPS65251	4.5-V TO 18-V input, 3A/2A/2A output, synchronous triple buck converter	ACTIVE	SLVM275	TPS65251 TINA-TI Average Spice Model
TPS65251	4.5-V TO 18-V input, 3A/2A/2A output, synchronous triple buck converter	ACTIVE	SLVM513	TPS65251 TINA-TI Transient Spice Model
TPS652510	4.5-V to 16-V input, 3A/2A/2A output, Synchronous triple buck converter	ACTIVE	SLVM402	TPS652510 TINA-TI Average Spice Model
TPS65252	4.5V to 16V input, 3A/2A output dual buck converter with an USB switch	ACTIVE	SLVM277	TPS65252 TINA-TI Average Spice Model
TPS65253	4.5V to 16V input, 2.5A/3.5A output Dual Buck Converter	ACTIVE	SLVM308	TPS65253 TINA-TI Average Spice Model
TPS65257	4.5v to 16v input, 3A/2A/2A output Synchronous triple buck converter with USB switch	ACTIVE	SLVM399	TPS65257 TINA-TI Average Spice Model
TPS65258	3 DC-DC converters with Integrated FET & 2 USB Switches	ACTIVE	SLVM405	TPS65258 TINA-TI Average Spice Model
TPS65262	18V Input, 3A/1A/1A Triple Synchronous Step-Down Converter with 200mA/100mA Dual LDOs	ACTIVE	SLVMC76	TPS65262 TINA-TI Average Spice Model
TPS65263	4.5V to 18V Input Voltage, 3A/2A/2A Output Current Step-Down Converter with I2C controlled DVS.	ACTIVE	SLVMAD9	TPS65263 TINA transient model
TPS65263	4.5V to 18V Input Voltage, 3A/2A/2A Output Current Step-Down Converter with I2C controlled DVS.	ACTIVE	SLVMAE1	TPS65263 TINA average model
TPS65270	2 Buck Converter with 4.5V to 16V Input Voltage, 2A/3A Output Current	ACTIVE	SLVM367	TPS65270 TINA-TI Average Spice Model
TPS65276V	4.5-V to 18-V Input, Dual (6-A and 3.5-A) Synchronous Step-Down Converter with I2C Control	ACTIVE	SLVMA86	TPS65276V TINA-TI Average Reference design
TPS65276V	4.5-V to 18-V Input, Dual (6-A and 3.5-A) Synchronous Step-Down Converter with I2C Control	ACTIVE	SLVMA87	TPS65276V TINA-TI Average Spice Model
TPS65281	4.5V to 18V, 3A, Precision Adjustable Current Limited Power Distribution Switch	ACTIVE	SLVM975	TPS65281 TINA-TI Average Spice Model
TPS65283	4.5 V to 18 V input, 3.5 A / 2.5 A, synchronous dual buck converter in FCCM mode	ACTIVE	SLVMC79	TPS65283 TINA-TI Average Spice Model
TPS65300-Q1	Automotive 5.6V to 40V, 1.2A buck converter with 3 LDOs	ACTIVE	SLVM773	TPS65300-Q1 TINA-TI Transient Spice Model
TPS65310A-Q1	Automotive 4V to 40V, 5 Regulated Output Power Management IC for Automotive Safety Applications	ACTIVE	SLVMAS7A	TPS65310A-Q1 TINA-TI Transient Spice Model (Rev. A)
TPS65320D-Q1	Automotive 3.6V to 36V, 3.2A buck converter with auto-sourced 280mA LDO regulator	ACTIVE	SLVM771	TPS65320-Q1 TINA-TI Transient Spice Model
TPS65320D-Q1	Automotive 3.6V to 36V, 3.2A buck converter with auto-sourced 280mA LDO regulator	ACTIVE	SLVM906	TPS65320-Q1 TINA-TI Average Spice Model
TPS65381A-Q1	Multi-rail power supply (PMIC) for microcontrollers in safety applications	ACTIVE	SLVMB62	TPS65381-Q1 TINA-TI Transient Spice Model
TPS65400	4.5 V to 18 V input, 4 A / 4 A / 2 A / 2 A synchronous quad converter with PMBus/I2C interface	ACTIVE	SLVMC04	TPS65400 TINA-TI Transient Spice Model
TPS65400-Q1	Automotive, 4.5 V to 18 V input, 4 A / 4 A / 2 A / 2 A synchronous quad converter with PMBus / I2C	ACTIVE	SLVMC04	TPS65400 TINA-TI Transient Spice Model
TPS715	50-mA, 24-V, ultra-low-IQ, low-dropout voltage regulator	ACTIVE	SLVM626	TPS71518 TINA-TI Transient Spice Model
TPS727	250-mA, ultra-low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM192	TPS72710 TINA-TI Transient Spice Model
TPS727	250-mA, ultra-low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM368	TPS72750 TINA-TI Transient Spice Model
TPS727	250-mA, ultra-low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM079	TPS72715 TINA-TI Transient and DC Spice Model
TPS727	250-mA, ultra-low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM082	TPS72718 TINA-TI Transient and DC Spice Model
TPS727	250-mA, ultra-low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVM085	TPS72728 TINA-TI Transient and DC Spice Model
TPS732	250-mA, high-accuracy, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM365	TPS73250 TINA-TI Transient Spice Model
TPS732-Q1	Automotive 250-mA, high-accuracy, low-dropout voltage regulator with reverse current protection	ACTIVE	SBVM365	TPS73250 TINA-TI Transient Spice Model
TPS73250-EP	Enhanced Product Cap-Free Nmos 250-Ma Ldo Regulator With Reverse Current Protection	ACTIVE	SBVM365	TPS73250 TINA-TI Transient Spice Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM168	TPS73533 TINA-TI Transient Spice Model
TPS735	500-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM310	TPS73527 TINA-TI Transient Spice Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM168	TPS73533 TINA-TI Transient Spice Model
TPS735-Q1	Automotive 500-mA, low-noise, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM310	TPS73527 TINA-TI Transient Spice Model
TPS737	1-A, ultra-low-dropout voltage regulator with reverse current protection & enable	ACTIVE	SBVM213	TPS73701 TINA-TI Transient Spice Model
TPS73801-SEP	Radiation-hardened, 2.2-V to 20-V, 1-A low-noise adjustable output LDO in Space Enhanced Plastic	ACTIVE	SLVMCX7	TPS73801-SEP TINA-TI Transient Spice Model
TPS74201	1.5-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SLIM288	TPS74201 TINA-TI Transient Spice Model
TPS74301	1.5-A, low-VIN (0.8-V), high-accuracy, adjustable ultra-low-dropout voltage regulator with PG	ACTIVE	SLIM286	TPS74301 TINA-TI Transient Spice Model
TPS74401	3-A, low-VIN (0.8-V), low-noise, high-PSRR, adjustable ultra-low-dropout voltage regulator	ACTIVE	SLIM011	TPS74401 TINA-TI Transient Spice Model
TPS74701	500-mA, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM252	TPS74701 TINA-TI Transient Spice Model
TPS74801	1.5-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM254	TPS74801 TINA-TI Transient Spice Model
TPS74901	3-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM256	TPS74901 TINA-TI Transient Spice Model
TPS74901	3-A, low-VIN (0.8-V), adjustable ultra-low-dropout voltage regulator with power good & enable	ACTIVE	SLIM257	TPS74901 TINA-TI Transient Reference Design
TPS75100	Low Dropout, Two-Bank LED driver with PWM brightness control with 10mA/ch	ACTIVE	SBVM555A	TPS75100 TINA-TI Transient Spice Model (Rev. A)
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM785	TPS76133 TINA-TI Transient Spice Model
TPS761	100-mA, 16-V, low-dropout voltage regulator with reverse current protection	ACTIVE	SLVM786	TPS76150 TINA-TI Transient Spice Model
